Order ID,Order Date,Customer ID,Customer Name,Region,State,Category,Sub-Category,Sales,Profit,Quantity,Discount,Payment Method
109072,2024-04-30,CUST9791,Customer 2647,West,Tamil Nadu,Furniture,Sofa,20218.96,4206.21,9,0.0,Card
109073,2025-03-22,CUST7801,Customer 1534,North,Kerala,Electronics,Mobile,21305.97,6464.46,2,0.1,Net Banking
109074,2025-05-07,CUST8505,Customer 1508,North,Kerala,Furniture,Desk,43663.42,13517.34,6,0.2,UPI
109075,2024-06-23,CUST2896,Customer 2642,North,Delhi,Furniture,Sofa,8803.52,2643.4,10,0.0,UPI
109076,2024-08-05,CUST5397,Customer 2992,East,Tamil Nadu,Office Supplies,Paper,28878.06,4521.04,1,0.0,UPI
109077,2025-04-17,CUST4577,Customer 2887,West,Gujarat,Office Supplies,Notebook,21437.86,2404.4,1,0.2,UPI
109078,2024-11-17,CUST3959,Customer 864,South,Kerala,Electronics,Printer,25882.41,6044.14,10,0.2,Card
109079,2024-07-24,CUST7704,Customer 2558,West,Maharashtra,Electronics,Printer,27123.52,7492.03,10,0.15,UPI
109080,2024-10-03,CUST3541,Customer 2128,South,Maharashtra,Electronics,Printer,12351.03,3364.77,5,0.2,Net Banking
109081,2025-02-17,CUST9334,Customer 2067,West,Karnataka,Electronics,Laptop,43441.86,13569.14,9,0.05,Cash
109082,2025-02-11,CUST6423,Customer 1085,West,Kerala,Electronics,Printer,25384.56,8127.41,4,0.15,UPI
109083,2024-11-17,CUST6257,Customer 1416,South,Gujarat,Furniture,Table,39843.61,5905.76,6,0.1,Cash
109084,2024-07-23,CUST6285,Customer 2601,West,Tamil Nadu,Office Supplies,Pen,42644.45,12420.61,7,0.2,Card
109085,2025-07-21,CUST4438,Customer 2399,South,Kerala,Furniture,Chair,11775.0,2071.79,6,0.0,Net Banking
109086,2025-01-12,CUST3621,Customer 2350,North,Tamil Nadu,Electronics,Monitor,33370.47,6392.76,9,0.05,Cash
109087,2024-04-13,CUST5741,Customer 1995,East,Maharashtra,Electronics,Printer,21537.14,4167.57,6,0.15,UPI
109088,2025-06-21,CUST3526,Customer 2529,East,Maharashtra,Furniture,Desk,29255.0,8696.54,5,0.2,Cash
109089,2025-04-13,CUST2649,Customer 722,South,Delhi,Office Supplies,Folder,8491.4,1303.27,10,0.2,UPI
109090,2025-06-13,CUST6115,Customer 682,East,Delhi,Furniture,Chair,38968.43,5170.86,1,0.05,Cash
109091,2025-10-06,CUST4149,Customer 1393,North,Karnataka,Office Supplies,Pen,48023.78,11855.82,9,0.2,UPI
109092,2025-11-02,CUST7577,Customer 971,East,Kerala,Office Supplies,Pen,18015.12,1852.5,6,0.2,Cash
109093,2025-09-10,CUST7976,Customer 2683,East,Gujarat,Electronics,Laptop,34652.62,10053.79,6,0.05,Card
109094,2025-04-29,CUST7574,Customer 2272,North,Maharashtra,Office Supplies,Pen,48527.61,9786.45,4,0.15,UPI
109095,2024-11-15,CUST4687,Customer 2997,West,Kerala,Furniture,Table,6994.27,775.72,5,0.1,Cash
109096,2025-09-17,CUST4181,Customer 606,South,Delhi,Office Supplies,Paper,1806.95,327.91,1,0.0,Net Banking
109097,2024-04-27,CUST3557,Customer 1319,South,Delhi,Office Supplies,Pen,34780.03,5303.74,7,0.1,Card
109098,2024-04-14,CUST4676,Customer 2655,North,Karnataka,Office Supplies,Paper,31801.79,8476.04,6,0.1,Card
109099,2025-11-21,CUST6828,Customer 366,East,Maharashtra,Office Supplies,Paper,13207.82,2447.21,8,0.1,Cash
109100,2024-07-03,CUST4597,Customer 190,South,Karnataka,Furniture,Desk,27606.36,8283.6,6,0.1,Net Banking
109101,2025-06-29,CUST8418,Customer 1939,South,Delhi,Furniture,Table,43322.69,13193.31,7,0.1,UPI
109102,2025-12-18,CUST4720,Customer 2826,North,Karnataka,Electronics,Mobile,39782.17,10575.18,1,0.1,UPI
109103,2025-09-21,CUST6467,Customer 2454,North,Gujarat,Electronics,Monitor,3065.81,876.37,6,0.05,Net Banking
109104,2024-05-22,CUST4670,Customer 905,West,Kerala,Electronics,Printer,6736.15,1627.14,1,0.1,Card
109105,2025-02-01,CUST2766,Customer 449,South,Gujarat,Electronics,Laptop,21187.02,2443.05,9,0.0,Cash
109106,2024-06-04,CUST8462,Customer 2670,East,Tamil Nadu,Office Supplies,Pen,27718.54,3204.85,6,0.05,Cash
109107,2025-08-17,CUST2273,Customer 248,South,Maharashtra,Furniture,Desk,12256.61,1362.13,5,0.2,Net Banking
109108,2025-09-06,CUST1032,Customer 404,East,Tamil Nadu,Furniture,Desk,21445.49,1913.26,4,0.15,Cash
109109,2024-02-19,CUST9701,Customer 2540,North,Kerala,Furniture,Chair,15679.79,4505.42,7,0.2,Card
109110,2025-02-09,CUST1884,Customer 1597,East,Delhi,Furniture,Desk,3943.27,527.45,9,0.1,Card
109111,2024-01-02,CUST2776,Customer 1765,East,Maharashtra,Furniture,Table,3626.43,348.96,8,0.0,UPI
109112,2025-02-02,CUST5624,Customer 1839,East,Delhi,Office Supplies,Paper,28266.54,3909.05,9,0.15,Net Banking
109113,2024-04-05,CUST8042,Customer 1297,West,Karnataka,Office Supplies,Pen,26437.45,3740.63,1,0.1,Card
109114,2024-12-09,CUST4864,Customer 55,East,Delhi,Electronics,Monitor,27988.69,5469.36,2,0.05,Net Banking
109115,2025-07-08,CUST3034,Customer 858,South,Tamil Nadu,Furniture,Chair,32960.42,3659.35,6,0.0,UPI
109116,2025-12-12,CUST5060,Customer 1941,West,Kerala,Electronics,Mobile,3647.37,957.95,4,0.0,Cash
109117,2024-10-31,CUST9490,Customer 2486,West,Gujarat,Office Supplies,Folder,47824.97,8862.22,4,0.15,UPI
109118,2024-07-18,CUST2241,Customer 2577,West,Gujarat,Electronics,Laptop,39009.21,7075.36,4,0.0,Net Banking
109119,2024-06-05,CUST3060,Customer 1146,North,Kerala,Electronics,Mobile,48286.32,3062.5,5,0.2,Net Banking
109120,2024-06-24,CUST6785,Customer 1392,South,Tamil Nadu,Electronics,Printer,30032.72,8271.02,10,0.2,Cash
109121,2025-02-11,CUST3949,Customer 2654,South,Kerala,Furniture,Sofa,26716.79,4070.2,9,0.05,Net Banking
109122,2024-09-21,CUST4555,Customer 797,West,Maharashtra,Office Supplies,Pen,44052.37,10457.04,4,0.1,Cash
109123,2024-01-05,CUST4366,Customer 2284,West,Gujarat,Office Supplies,Notebook,1486.86,500.44,1,0.0,Net Banking
109124,2025-10-05,CUST3990,Customer 2871,South,Karnataka,Office Supplies,Notebook,33270.5,6335.1,4,0.1,Net Banking
109125,2025-10-14,CUST5601,Customer 431,North,Maharashtra,Office Supplies,Pen,11598.2,2490.41,4,0.2,Cash
109126,2024-12-23,CUST6522,Customer 838,North,Gujarat,Office Supplies,Paper,47796.13,3826.66,5,0.1,Net Banking
109127,2024-02-22,CUST1056,Customer 224,West,Kerala,Office Supplies,Pen,1973.54,589.37,10,0.05,Card
109128,2024-12-01,CUST7444,Customer 759,South,Karnataka,Furniture,Desk,18975.07,5409.57,5,0.0,Card
109129,2025-04-30,CUST3931,Customer 2492,North,Gujarat,Furniture,Sofa,35975.09,10723.7,1,0.05,Card
109130,2024-05-13,CUST3819,Customer 2804,West,Tamil Nadu,Office Supplies,Notebook,26330.8,3250.4,4,0.0,UPI
109131,2025-02-06,CUST8247,Customer 2345,South,Gujarat,Electronics,Laptop,46656.02,9854.86,3,0.05,UPI
109132,2025-11-24,CUST7962,Customer 394,South,Gujarat,Office Supplies,Notebook,18194.06,2919.23,8,0.1,UPI
109133,2025-06-09,CUST2889,Customer 2811,West,Kerala,Office Supplies,Paper,35441.66,2499.74,1,0.1,Card
109134,2025-04-19,CUST1031,Customer 2560,North,Gujarat,Electronics,Laptop,8311.81,2520.94,9,0.15,Cash
109135,2025-08-01,CUST8015,Customer 1249,West,Delhi,Electronics,Monitor,14792.38,1217.36,9,0.05,Net Banking
109136,2024-07-11,CUST3381,Customer 1376,East,Tamil Nadu,Electronics,Monitor,38355.84,5534.13,10,0.0,Cash
109137,2024-06-29,CUST8041,Customer 2970,West,Maharashtra,Office Supplies,Paper,28317.86,7505.69,2,0.2,Card
109138,2024-11-07,CUST8507,Customer 780,West,Maharashtra,Office Supplies,Pen,2035.02,353.6,6,0.2,Net Banking
109139,2024-08-13,CUST7588,Customer 2024,West,Gujarat,Furniture,Sofa,7113.6,1147.35,10,0.15,UPI
109140,2024-03-26,CUST7693,Customer 1381,East,Karnataka,Electronics,Printer,23137.5,6120.01,10,0.15,Card
109141,2025-06-10,CUST2269,Customer 571,South,Karnataka,Furniture,Desk,23188.2,5995.04,10,0.1,Cash
109142,2024-03-24,CUST3384,Customer 295,East,Tamil Nadu,Electronics,Laptop,34142.08,2778.51,2,0.05,UPI
109143,2025-04-29,CUST6329,Customer 1759,West,Gujarat,Electronics,Laptop,31787.66,9009.46,3,0.2,Cash
109144,2024-09-28,CUST9987,Customer 132,West,Tamil Nadu,Electronics,Printer,8024.17,2065.32,9,0.1,UPI
109145,2025-07-13,CUST5381,Customer 969,East,Gujarat,Furniture,Sofa,960.15,267.59,10,0.15,Cash
109146,2025-09-02,CUST3460,Customer 1221,West,Karnataka,Office Supplies,Folder,18054.84,4596.69,4,0.05,UPI
109147,2024-05-08,CUST9944,Customer 2760,North,Kerala,Furniture,Desk,31730.94,5889.89,1,0.15,Cash
109148,2024-11-23,CUST1240,Customer 1618,West,Kerala,Office Supplies,Pen,48890.28,16556.43,2,0.05,UPI
109149,2025-01-23,CUST7501,Customer 838,East,Delhi,Electronics,Laptop,14160.47,1729.86,1,0.05,Net Banking
109150,2024-03-16,CUST1229,Customer 960,North,Tamil Nadu,Office Supplies,Pen,7559.88,1745.88,7,0.1,Card
109151,2024-05-16,CUST2838,Customer 2507,South,Maharashtra,Electronics,Monitor,18913.65,5568.84,5,0.15,UPI
109152,2024-09-30,CUST9793,Customer 1840,West,Tamil Nadu,Furniture,Table,31439.61,7726.9,10,0.0,Card
109153,2024-12-08,CUST2832,Customer 132,North,Maharashtra,Furniture,Table,34517.3,4410.13,7,0.05,Net Banking
109154,2024-05-04,CUST6640,Customer 2894,North,Karnataka,Electronics,Mobile,34698.19,9326.54,3,0.1,UPI
109155,2024-02-15,CUST4388,Customer 2563,West,Karnataka,Office Supplies,Notebook,40775.08,11759.87,6,0.0,Net Banking
109156,2025-05-05,CUST9448,Customer 877,South,Maharashtra,Office Supplies,Notebook,6851.32,673.65,9,0.2,Card
109157,2025-03-06,CUST8415,Customer 839,North,Delhi,Furniture,Sofa,4339.33,343.17,1,0.05,Net Banking
109158,2024-11-27,CUST8196,Customer 2475,West,Kerala,Electronics,Printer,35403.27,3782.51,4,0.15,Cash
109159,2024-08-13,CUST4274,Customer 798,East,Tamil Nadu,Furniture,Desk,35214.05,4266.06,8,0.15,Net Banking
109160,2024-02-01,CUST2630,Customer 36,East,Kerala,Electronics,Monitor,3777.89,256.8,10,0.2,Net Banking
109161,2025-01-14,CUST4886,Customer 1326,South,Karnataka,Electronics,Monitor,18784.79,2964.66,2,0.05,Net Banking
109162,2025-05-13,CUST7681,Customer 2081,East,Maharashtra,Furniture,Desk,29897.73,6534.55,10,0.2,Net Banking
109163,2025-11-22,CUST5977,Customer 1092,West,Maharashtra,Furniture,Sofa,31743.87,7262.73,4,0.15,Card
109164,2025-01-31,CUST6748,Customer 1955,North,Delhi,Furniture,Desk,43032.41,10266.4,1,0.2,UPI
109165,2024-07-31,CUST7858,Customer 1720,East,Maharashtra,Electronics,Laptop,15499.57,4504.58,3,0.05,UPI
109166,2025-05-30,CUST2424,Customer 2690,West,Tamil Nadu,Electronics,Laptop,32163.03,3065.92,3,0.1,Card
109167,2024-02-22,CUST8306,Customer 2753,West,Delhi,Electronics,Laptop,30437.98,10412.57,9,0.0,Net Banking
109168,2025-09-16,CUST2859,Customer 88,North,Karnataka,Electronics,Laptop,49488.03,9246.45,9,0.1,Card
109169,2024-03-04,CUST9165,Customer 2908,South,Delhi,Furniture,Table,13471.48,2621.8,10,0.1,Net Banking
109170,2024-10-25,CUST5670,Customer 582,South,Maharashtra,Electronics,Printer,24515.64,1285.29,8,0.2,Cash
109171,2025-08-05,CUST4059,Customer 890,South,Gujarat,Electronics,Mobile,6441.51,713.22,1,0.2,UPI
109172,2025-04-19,CUST7596,Customer 92,North,Delhi,Furniture,Desk,12141.33,4006.72,1,0.05,Net Banking
109173,2025-01-05,CUST6253,Customer 2122,West,Gujarat,Electronics,Laptop,29345.85,7901.99,1,0.1,UPI
109174,2025-01-22,CUST7725,Customer 1399,North,Kerala,Office Supplies,Paper,12414.41,3622.39,9,0.05,UPI
109175,2025-08-14,CUST6399,Customer 2863,South,Delhi,Furniture,Desk,37847.2,9004.3,7,0.05,Card
109176,2024-08-15,CUST2727,Customer 794,West,Tamil Nadu,Electronics,Laptop,17954.93,1490.95,7,0.2,Net Banking
109177,2025-08-20,CUST3725,Customer 2508,East,Kerala,Electronics,Monitor,44997.24,11378.59,3,0.1,Card
109178,2024-04-17,CUST4314,Customer 2654,West,Karnataka,Furniture,Chair,20692.0,2299.94,4,0.2,Cash
109179,2025-04-15,CUST2150,Customer 1688,South,Gujarat,Office Supplies,Notebook,9438.42,2830.22,8,0.15,Cash
109180,2025-01-21,CUST2686,Customer 1582,East,Kerala,Furniture,Table,43765.37,8515.85,9,0.1,Cash
109181,2024-05-29,CUST3245,Customer 2816,North,Karnataka,Furniture,Chair,25390.25,7530.52,1,0.05,UPI
109182,2024-07-14,CUST7410,Customer 2345,North,Delhi,Office Supplies,Pen,36397.11,4390.46,7,0.0,UPI
109183,2024-06-22,CUST4397,Customer 1784,East,Gujarat,Furniture,Desk,19826.96,6495.39,2,0.05,Card
109184,2024-08-01,CUST8005,Customer 2642,East,Gujarat,Office Supplies,Paper,28618.85,3443.3,6,0.1,UPI
109185,2025-12-23,CUST2252,Customer 1379,East,Maharashtra,Electronics,Printer,39792.67,10173.42,7,0.1,Cash
109186,2024-11-10,CUST9674,Customer 2602,South,Tamil Nadu,Office Supplies,Notebook,46028.43,12824.69,9,0.2,Card
109187,2024-12-29,CUST7755,Customer 644,South,Kerala,Furniture,Desk,34669.85,2059.89,7,0.2,Net Banking
109188,2024-04-19,CUST5009,Customer 2884,South,Karnataka,Electronics,Mobile,1021.4,260.53,5,0.0,UPI
109189,2025-09-20,CUST7536,Customer 1093,East,Tamil Nadu,Furniture,Desk,35397.18,10271.54,2,0.0,Cash
109190,2025-12-28,CUST9464,Customer 2644,East,Karnataka,Electronics,Laptop,9349.13,786.19,4,0.1,Net Banking
109191,2025-11-04,CUST4667,Customer 2724,North,Karnataka,Furniture,Chair,9760.55,1979.93,9,0.05,Net Banking
109192,2024-05-29,CUST4180,Customer 2308,South,Gujarat,Office Supplies,Paper,12790.76,3360.92,10,0.1,Card
109193,2024-08-18,CUST8408,Customer 676,North,Maharashtra,Electronics,Laptop,8504.28,695.51,1,0.1,UPI
109194,2025-07-16,CUST8838,Customer 5,South,Karnataka,Office Supplies,Folder,49524.27,7121.1,3,0.1,Cash
109195,2025-04-09,CUST1343,Customer 1193,South,Gujarat,Furniture,Sofa,13021.04,1441.23,10,0.15,Card
109196,2025-07-24,CUST3694,Customer 1846,East,Maharashtra,Electronics,Printer,7685.07,1355.96,6,0.15,Card
109197,2025-02-05,CUST3690,Customer 2888,West,Karnataka,Office Supplies,Notebook,32303.08,4950.32,2,0.05,Card
109198,2025-11-08,CUST5751,Customer 1475,South,Karnataka,Electronics,Printer,13345.95,983.47,2,0.1,UPI
109199,2024-10-31,CUST5634,Customer 816,North,Maharashtra,Furniture,Desk,30860.58,6861.02,7,0.2,Card
109200,2024-10-21,CUST5530,Customer 14,South,Tamil Nadu,Furniture,Chair,18634.77,4508.13,6,0.0,Cash
109201,2025-07-30,CUST8737,Customer 191,East,Maharashtra,Electronics,Mobile,5173.72,1635.69,9,0.2,Net Banking
109202,2025-10-21,CUST6161,Customer 884,West,Maharashtra,Electronics,Printer,9614.12,1084.01,6,0.1,Cash
109203,2025-08-17,CUST6402,Customer 1966,North,Gujarat,Electronics,Mobile,29063.77,7448.49,6,0.05,Net Banking
109204,2025-02-25,CUST4426,Customer 2803,East,Maharashtra,Furniture,Desk,45247.1,9698.2,9,0.05,Card
109205,2025-10-18,CUST4710,Customer 1079,South,Delhi,Furniture,Desk,39801.64,13057.66,5,0.0,Card
109206,2024-01-27,CUST5835,Customer 2760,East,Kerala,Electronics,Monitor,20658.54,3709.62,5,0.2,Net Banking
109207,2024-10-09,CUST6168,Customer 649,North,Kerala,Electronics,Printer,30496.4,7053.42,6,0.2,UPI
109208,2025-12-22,CUST2880,Customer 444,West,Kerala,Furniture,Desk,18430.4,1656.56,1,0.05,Net Banking
109209,2025-09-09,CUST6333,Customer 2139,East,Delhi,Office Supplies,Paper,41765.96,5903.42,7,0.15,Card
109210,2025-05-21,CUST1472,Customer 2359,South,Kerala,Electronics,Monitor,18965.66,3506.81,5,0.1,Cash
109211,2025-02-11,CUST9455,Customer 1281,East,Maharashtra,Office Supplies,Pen,31037.17,3561.65,6,0.0,Cash
109212,2024-04-30,CUST5628,Customer 116,North,Kerala,Electronics,Printer,7626.19,2107.38,6,0.2,Cash
109213,2024-09-18,CUST2121,Customer 184,East,Maharashtra,Furniture,Table,49827.26,3461.94,5,0.15,Card
109214,2024-09-05,CUST8223,Customer 1077,North,Kerala,Furniture,Desk,10510.52,3432.3,4,0.0,Card
109215,2024-09-13,CUST7412,Customer 50,South,Gujarat,Furniture,Chair,42657.7,7751.21,1,0.15,UPI
109216,2025-07-27,CUST1854,Customer 1202,West,Delhi,Electronics,Monitor,5912.87,1437.08,8,0.05,Card
109217,2025-12-12,CUST7992,Customer 2603,South,Kerala,Electronics,Laptop,1282.46,347.13,3,0.05,Card
109218,2024-03-14,CUST1171,Customer 1562,South,Kerala,Electronics,Printer,45785.55,5734.66,7,0.2,UPI
109219,2024-04-15,CUST9845,Customer 1142,North,Maharashtra,Office Supplies,Pen,27597.76,7649.16,4,0.1,Net Banking
109220,2024-01-28,CUST6409,Customer 512,North,Gujarat,Electronics,Laptop,21008.91,4708.13,2,0.05,Cash
109221,2024-08-08,CUST1772,Customer 120,South,Karnataka,Office Supplies,Folder,23911.43,6216.4,8,0.0,UPI
109222,2025-07-16,CUST7369,Customer 670,West,Kerala,Electronics,Monitor,1995.35,537.56,3,0.2,Cash
109223,2024-10-18,CUST9734,Customer 2222,East,Maharashtra,Furniture,Chair,45015.75,6601.83,4,0.2,Net Banking
109224,2025-04-11,CUST4735,Customer 2119,South,Tamil Nadu,Furniture,Chair,19785.34,5848.95,8,0.05,Card
109225,2024-10-29,CUST8579,Customer 436,South,Karnataka,Office Supplies,Notebook,31985.1,7134.66,5,0.2,Card
109226,2024-02-04,CUST1569,Customer 2708,East,Tamil Nadu,Office Supplies,Notebook,5733.61,1132.35,8,0.05,UPI
109227,2025-10-09,CUST2380,Customer 1525,East,Tamil Nadu,Office Supplies,Paper,36503.82,2486.58,3,0.15,Net Banking
109228,2025-05-03,CUST2733,Customer 2233,East,Kerala,Office Supplies,Paper,30521.31,9208.16,7,0.15,Cash
109229,2025-02-23,CUST5586,Customer 1323,North,Delhi,Electronics,Printer,46949.08,3681.62,9,0.1,UPI
109230,2024-09-02,CUST4288,Customer 359,North,Tamil Nadu,Office Supplies,Paper,25969.72,3744.47,9,0.05,UPI
109231,2025-09-07,CUST5383,Customer 2770,North,Gujarat,Electronics,Laptop,34661.6,6955.22,10,0.15,Net Banking
109232,2025-12-12,CUST9587,Customer 672,West,Gujarat,Furniture,Sofa,12143.41,3126.12,5,0.0,Card
109233,2024-12-23,CUST9240,Customer 2913,North,Karnataka,Electronics,Monitor,2818.65,653.54,7,0.05,UPI
109234,2024-03-18,CUST5221,Customer 2330,South,Gujarat,Furniture,Table,27252.47,3437.04,7,0.15,Card
109235,2024-09-11,CUST1618,Customer 538,South,Delhi,Electronics,Printer,39465.35,6752.03,3,0.1,Cash
109236,2025-01-14,CUST9887,Customer 2375,East,Gujarat,Office Supplies,Paper,48325.3,11753.42,10,0.05,Cash
109237,2025-12-24,CUST3994,Customer 352,East,Kerala,Furniture,Chair,23788.27,2912.93,1,0.15,UPI
109238,2025-08-24,CUST9350,Customer 1141,East,Kerala,Electronics,Mobile,29715.45,4952.69,10,0.15,Net Banking
109239,2025-12-20,CUST8093,Customer 2197,North,Karnataka,Electronics,Laptop,31492.97,3396.26,1,0.1,Net Banking
109240,2024-04-15,CUST4686,Customer 1326,West,Karnataka,Office Supplies,Folder,10140.5,2695.21,5,0.15,UPI
109241,2024-08-22,CUST8699,Customer 2957,South,Gujarat,Electronics,Mobile,15940.62,3876.6,5,0.15,UPI
109242,2025-06-14,CUST4539,Customer 1825,South,Delhi,Electronics,Mobile,49137.99,12534.8,10,0.0,UPI
109243,2025-02-06,CUST1819,Customer 2150,North,Gujarat,Office Supplies,Folder,12852.49,4071.81,2,0.05,Cash
109244,2025-09-01,CUST5456,Customer 2233,South,Kerala,Furniture,Chair,41232.43,7893.72,10,0.0,Card
109245,2024-09-18,CUST7516,Customer 718,West,Kerala,Office Supplies,Notebook,41392.65,7025.92,5,0.1,UPI
109246,2024-12-25,CUST4785,Customer 210,West,Maharashtra,Furniture,Table,15451.08,3731.56,4,0.15,Net Banking
109247,2024-03-08,CUST7313,Customer 390,East,Kerala,Office Supplies,Pen,7153.71,1302.23,7,0.1,Cash
109248,2024-09-20,CUST6149,Customer 940,South,Gujarat,Furniture,Chair,47900.75,13222.25,1,0.15,Card
109249,2024-07-31,CUST9784,Customer 2520,South,Delhi,Office Supplies,Notebook,11412.07,961.78,9,0.0,Net Banking
109250,2025-05-12,CUST9654,Customer 388,North,Delhi,Electronics,Monitor,15875.91,4327.07,3,0.05,Cash
109251,2025-08-22,CUST9038,Customer 516,South,Gujarat,Furniture,Table,25476.09,1944.07,1,0.05,Net Banking
109252,2025-02-27,CUST9704,Customer 955,South,Gujarat,Electronics,Laptop,14659.05,2774.84,8,0.2,Net Banking
109253,2024-02-01,CUST4786,Customer 2519,West,Tamil Nadu,Electronics,Mobile,40498.39,4930.0,6,0.1,Cash
109254,2025-12-16,CUST7820,Customer 171,West,Tamil Nadu,Electronics,Mobile,23619.74,3806.52,6,0.2,UPI
109255,2025-10-09,CUST9484,Customer 1124,North,Delhi,Furniture,Chair,4262.36,1396.07,10,0.1,Cash
109256,2025-06-25,CUST6611,Customer 2611,North,Gujarat,Furniture,Table,28841.53,9887.12,8,0.0,UPI
109257,2025-02-22,CUST1357,Customer 2717,North,Delhi,Office Supplies,Paper,31781.88,6862.56,9,0.1,Card
109258,2024-07-26,CUST2311,Customer 957,East,Tamil Nadu,Office Supplies,Paper,14820.75,3199.43,8,0.05,Card
109259,2024-12-15,CUST9174,Customer 1445,South,Tamil Nadu,Office Supplies,Notebook,33253.08,3567.78,7,0.2,Cash
109260,2024-11-22,CUST2968,Customer 2618,South,Maharashtra,Furniture,Sofa,24164.01,6341.83,3,0.05,Net Banking
109261,2024-01-08,CUST9588,Customer 1019,North,Karnataka,Office Supplies,Folder,7614.42,733.15,6,0.1,UPI
109262,2024-10-30,CUST2049,Customer 614,South,Gujarat,Office Supplies,Folder,40273.89,4762.06,3,0.15,Card
109263,2024-01-02,CUST3427,Customer 2402,East,Karnataka,Office Supplies,Notebook,35442.78,9022.98,10,0.0,Card
109264,2025-11-28,CUST9560,Customer 2480,North,Karnataka,Office Supplies,Paper,32628.58,7833.53,2,0.0,UPI
109265,2024-09-07,CUST2694,Customer 612,North,Gujarat,Office Supplies,Notebook,38713.01,12646.54,2,0.1,Cash
109266,2025-04-20,CUST9308,Customer 1465,North,Maharashtra,Furniture,Table,36459.88,5263.65,2,0.0,Card
109267,2025-01-06,CUST6508,Customer 2100,East,Tamil Nadu,Furniture,Chair,12466.32,1738.48,7,0.0,Cash
109268,2024-07-02,CUST6044,Customer 419,North,Karnataka,Office Supplies,Notebook,41301.75,11179.92,1,0.05,Card
109269,2024-02-12,CUST5846,Customer 2605,East,Karnataka,Furniture,Sofa,28331.53,8391.26,1,0.0,Card
109270,2024-10-01,CUST5979,Customer 2772,South,Kerala,Furniture,Desk,29951.79,9731.82,5,0.15,Net Banking
109271,2025-08-17,CUST5683,Customer 1526,South,Delhi,Electronics,Laptop,38868.69,10684.8,5,0.1,Net Banking
109272,2024-10-02,CUST5881,Customer 385,East,Kerala,Office Supplies,Notebook,26373.62,6821.34,4,0.0,UPI
109273,2025-08-27,CUST2801,Customer 1587,West,Karnataka,Office Supplies,Pen,4467.24,927.85,8,0.15,UPI
109274,2025-04-07,CUST3918,Customer 2630,North,Delhi,Electronics,Laptop,30950.17,2652.87,10,0.1,UPI
109275,2025-08-17,CUST2949,Customer 1827,West,Delhi,Furniture,Table,39536.33,8494.58,8,0.15,Card
109276,2024-04-24,CUST4293,Customer 2978,East,Gujarat,Furniture,Table,44201.36,4573.88,1,0.1,Card
109277,2024-07-09,CUST7252,Customer 1665,South,Gujarat,Furniture,Chair,45503.23,9145.37,10,0.1,Cash
109278,2024-11-14,CUST2415,Customer 1623,South,Tamil Nadu,Furniture,Table,38879.68,3733.78,3,0.15,UPI
109279,2024-12-03,CUST1537,Customer 2399,South,Delhi,Office Supplies,Folder,12838.92,2865.1,5,0.05,Cash
109280,2025-01-07,CUST6336,Customer 1670,East,Karnataka,Electronics,Mobile,41128.62,5532.78,7,0.05,UPI
109281,2024-07-31,CUST9161,Customer 2094,West,Delhi,Furniture,Table,749.47,70.91,1,0.2,UPI
109282,2025-07-27,CUST5214,Customer 547,North,Kerala,Electronics,Laptop,39520.21,9302.79,3,0.05,Card
109283,2025-05-15,CUST3993,Customer 2623,East,Karnataka,Office Supplies,Folder,22899.42,6474.49,4,0.2,UPI
109284,2025-05-31,CUST5620,Customer 938,North,Karnataka,Electronics,Printer,33965.2,9643.94,8,0.05,Net Banking
109285,2024-02-15,CUST5955,Customer 1395,North,Delhi,Electronics,Laptop,20649.71,5785.6,8,0.0,Net Banking
109286,2025-03-09,CUST1393,Customer 1402,East,Delhi,Furniture,Chair,14535.48,1415.12,4,0.2,Card
109287,2024-05-09,CUST2696,Customer 2266,North,Gujarat,Electronics,Monitor,45417.91,3302.52,3,0.15,Card
109288,2025-10-31,CUST1092,Customer 148,North,Kerala,Office Supplies,Paper,23526.07,3432.01,10,0.2,Net Banking
109289,2025-03-26,CUST4677,Customer 2217,North,Maharashtra,Office Supplies,Notebook,10633.2,3413.93,3,0.1,Net Banking
109290,2025-07-09,CUST9237,Customer 2852,West,Maharashtra,Office Supplies,Folder,13653.95,1503.2,7,0.0,Net Banking
109291,2025-01-24,CUST3886,Customer 2301,West,Maharashtra,Furniture,Sofa,4473.58,721.42,7,0.15,Cash
109292,2025-02-05,CUST3163,Customer 308,North,Gujarat,Furniture,Desk,39309.92,9144.23,9,0.0,Card
109293,2025-06-01,CUST3188,Customer 1658,North,Maharashtra,Electronics,Printer,46987.85,11435.2,2,0.2,Cash
109294,2024-10-02,CUST2953,Customer 1046,West,Karnataka,Electronics,Mobile,49052.02,3400.98,10,0.1,Card
109295,2025-01-18,CUST4279,Customer 2762,West,Delhi,Office Supplies,Folder,3243.94,884.96,3,0.1,Net Banking
109296,2025-01-16,CUST4181,Customer 659,East,Karnataka,Electronics,Mobile,24857.86,4541.21,2,0.05,UPI
109297,2025-06-25,CUST1427,Customer 2316,East,Delhi,Electronics,Printer,21425.06,6709.45,10,0.2,Cash
109298,2025-03-18,CUST1366,Customer 1409,North,Gujarat,Office Supplies,Notebook,25738.7,7733.37,5,0.0,Card
109299,2025-05-16,CUST5089,Customer 1171,East,Gujarat,Office Supplies,Pen,47911.07,10386.94,7,0.05,Card
